numero_controle_pncp;numero_item;descricao;material_ou_servico;quantidade;unidade_original;unidade_normalizada;fator_conversao;evidencia_conversao;valor_unitario_estimado;valor_total_estimado;orcamento_sigiloso;situacao_compra_item_id;situacao_compra_item_nome;tem_resultado;ncm_nbs_codigo;catalogo_codigo_item;categoria_item_catalogo;data_inclusao;data_atualizacao;classificacao_status;classificacao_produto_id;classificacao_linha;classificacao_motivo;classificacao_regra_versao;resultados_status;raw_json;captured_at;cnpj;orgao_razao_social;esfera_classificada;esfera_id;unidade_codigo;unidade_nome;municipio_nome;uf_sigla;modalidade_id;modalidade_nome;srp;data_publicacao_pncp;data_abertura_proposta;data_encerramento_proposta;situacao_compra_id;situacao_compra_nome;especificacao_chave;quantidade_homologada_total;valor_homologado_elegivel;n_resultados_elegiveis;n_fornecedores_vencedores;homologado_acima_da_quantidade_flag;base_estimada_pareada;desagio_pct;desagio_negativo_flag;produto_id;linha;produto_nome;ncm_referencia
10820882000195-1-000013/2026;9;Bola voleibol;M;53.0;Unidade;unidade;1.0;unidade original ja comparavel (sem conversao);145.99;7737.47;0;2;Homologado;1;;;;2026-04-14T07:09:33;2026-07-16T10:34:37;ACEITO;E03;esportivo;casou regra de identidade do produto E03;v2;ok;"{""numeroItem"": 9, ""descricao"": ""Bola voleibol"", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 145.99, ""valorTotal"": 7737.47, ""quantidade"": 53.0, ""unidadeMedida"": ""Unidade"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 1, ""tipoBeneficioNome"": ""Participação exclusiva para ME/EPP"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2026-04-14T07:09:33"", ""dataAtualizacao"": ""2026-07-16T10:34:37"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:25:59.326101;10820882000195;INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO AMAPA;federal;F;158150;INST.FED.DE EDUC.,CIENC.E TEC.DO AMAPA;Macapá;AP;6;Pregão - Eletrônico;1;2026-04-14T07:09:33;2026-04-14T09:00:00;2026-04-28T09:00:00;1;Divulgada no PNCP;generico;53.0;6823.22;1.0;1.0;False;7737.47;11.815877799849305;False;E03;esportivo;Bola de volei;9506.62.00
10820882000195-1-000013/2026;10;Bola voleibol;M;40.0;Unidade;unidade;1.0;unidade original ja comparavel (sem conversao);142.78;5711.2;0;2;Homologado;1;;;;2026-04-14T07:09:33;2026-07-16T10:34:37;ACEITO;E03;esportivo;casou regra de identidade do produto E03;v2;ok;"{""numeroItem"": 10, ""descricao"": ""Bola voleibol"", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 142.78, ""valorTotal"": 5711.2, ""quantidade"": 40.0, ""unidadeMedida"": ""Unidade"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 1, ""tipoBeneficioNome"": ""Participação exclusiva para ME/EPP"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2026-04-14T07:09:33"", ""dataAtualizacao"": ""2026-07-16T10:34:37"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:25:59.326101;10820882000195;INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO AMAPA;federal;F;158150;INST.FED.DE EDUC.,CIENC.E TEC.DO AMAPA;Macapá;AP;6;Pregão - Eletrônico;1;2026-04-14T07:09:33;2026-04-14T09:00:00;2026-04-28T09:00:00;1;Divulgada no PNCP;generico;40.0;2080.0;1.0;1.0;False;5711.2;63.58033338002521;False;E03;esportivo;Bola de volei;9506.62.00
34870576000121-1-000037/2026;1;Caneta esferográfica;M;6000.0;Unidade;unidade;1.0;unidade original ja comparavel (sem conversao);0.79;4740.0;0;2;Homologado;1;;;;2026-04-15T07:09:27;2026-05-18T12:49:10;ACEITO;P06;educativo;casou regra de identidade do produto P06;v2;ok;"{""numeroItem"": 1, ""descricao"": ""Caneta esferográfica"", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 0.79, ""valorTotal"": 4740.0, ""quantidade"": 6000.0, ""unidadeMedida"": ""Unidade"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 1, ""tipoBeneficioNome"": ""Participação exclusiva para ME/EPP"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2026-04-15T07:09:27"", ""dataAtualizacao"": ""2026-05-18T12:49:10"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:26:04.712401;34870576000121;TRIBUNAL DE JUSTICA DO ESTADO DO AMAPA;estadual;E;925306;TRIBUNAL DE JUSTIÇA DO ESTADO DO AMAPÁ;Macapá;AP;6;Pregão - Eletrônico;1;2026-04-15T07:09:27;2026-04-15T08:00:00;2026-04-29T08:00:00;1;Divulgada no PNCP;generico;6000.0;3060.0;1.0;1.0;False;4740.0;35.44303797468354;False;P06;educativo;Caneta esferografica azul/preta/vermelha;9608.10.00
34925214000190-1-000009/2026;60001;"Colchonete de lâmina de espuma flexível de poliuretano para uso infantil, certificado pelo INMETRO e em conformidade com a norma ABNT NBR 13579-1 Dimensões: · Comprimento: 185cm; Largura: 65cm; Espessura: 05cm. Características: · Revestimento em material têxtil plastificado, atóxico, ref. CORINO, na cor AZUL REAL, impermeável, com acabamento em costura simples e acabamento em cadarço impermeável; Espuma com densidade nominal Kg/m³: D-20. Norma ABNT NBR 8537.";M;150.0;UNIDADE;unidade;1.0;unidade original ja comparavel (sem conversao);150.66;22599.0;0;2;Homologado;1;;;;2026-05-14T11:44:40;2026-06-05T23:28:42;ACEITO;E15;esportivo;casou regra de identidade do produto E15;v2;ok;"{""numeroItem"": 60001, ""descricao"": ""Colchonete de lâmina de espuma flexível de poliuretano para uso infantil, certificado pelo INMETRO e em conformidade com a norma ABNT NBR 13579-1 Dimensões: · Comprimento: 185cm; Largura: 65cm; Espessura: 05cm. Características: · Revestimento em material têxtil plastificado, \u001catóxico\u001d, ref. \u001cCORINO\u001d, na cor AZUL REAL, impermeável, com acabamento em costura simples e acabamento em cadarço impermeável; Espuma com densidade nominal Kg/m³: D-20. Norma ABNT NBR 8537."", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 150.66, ""valorTotal"": 22599.0, ""quantidade"": 150.0, ""unidadeMedida"": ""UNIDADE"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 1, ""tipoBeneficioNome"": ""Participação exclusiva para ME/EPP"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2026-05-14T11:44:40"", ""dataAtualizacao"": ""2026-06-05T23:28:42"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:26:45.454678;34925214000190;MUNICIPIO DE ITAUBAL;municipal;M;000000001;PREFEITURA;Itaubal;AP;6;Pregão - Eletrônico;1;2026-05-14T11:44:40;2026-04-30T08:00:00;2026-05-14T10:00:00;1;Divulgada no PNCP;infantil|esp05cm;150.0;20919.0;1.0;1.0;False;22599.0;7.433957254745782;False;E15;esportivo;Colchonete de ginastica;3921.19.00
34925198000136-1-000008/2026;7751643;APONTADOR  apontador lápis, material: plástico, tipo: mesa, tamanho: conforme modelo do órgão, quantidade furos: 1, características adicionais: com depósito, lâmina aço inoxidável.;M;4514.0;UN;unidade;1.0;unidade original ja comparavel (sem conversao);0.82;3701.48;0;1;Em andamento;0;;;;2026-07-20T09:44:42;2026-07-20T09:44:42;ACEITO;P08;educativo;casou regra de identidade do produto P08;v2;nao_consultado;"{""numeroItem"": 7751643, ""descricao"": ""APONTADOR  apontador lápis, material: plástico, tipo: mesa, tamanho: conforme modelo do órgão, quantidade furos: 1, características adicionais: com depósito, lâmina aço inoxidável."", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 0.82, ""valorTotal"": 3701.48, ""quantidade"": 4514.0, ""unidadeMedida"": ""UN"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 1, ""situacaoCompraItemNome"": ""Em andamento"", ""tipoBeneficio"": 4, ""tipoBeneficioNome"": ""Sem benefício"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2026-07-20T09:44:42"", ""dataAtualizacao"": ""2026-07-20T09:44:42"", ""temResultado"": false, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:28:09.865195;34925198000136;MUNICIPIO DE CUTIAS;municipal;M;3294;MUNICÍPIO DE CUTIAS/AP;Cutias;AP;6;Pregão - Eletrônico;0;2026-07-20T09:44:42;2026-07-20T09:44:37;2026-08-06T09:30:00;1;Divulgada no PNCP;generico;0.0;0.0;;;False;;;False;P08;educativo;Apontador de lapis;8214.10.00
34925198000136-1-000008/2026;7751644;BORRACHA  Borracha escolar grande atóxica 56x 33x 11 mm com capa protetora.;M;4496.0;UN;unidade;1.0;unidade original ja comparavel (sem conversao);0.68;3057.28;0;1;Em andamento;0;;;;2026-07-20T09:44:42;2026-07-20T09:44:42;ACEITO;P07;educativo;casou regra de identidade do produto P07;v2;sem_registros;"{""numeroItem"": 7751644, ""descricao"": ""BORRACHA  Borracha escolar grande atóxica 56x 33x 11 mm com capa protetora."", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 0.68, ""valorTotal"": 3057.28, ""quantidade"": 4496.0, ""unidadeMedida"": ""UN"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 1, ""situacaoCompraItemNome"": ""Em andamento"", ""tipoBeneficio"": 4, ""tipoBeneficioNome"": ""Sem benefício"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2026-07-20T09:44:42"", ""dataAtualizacao"": ""2026-07-20T09:44:42"", ""temResultado"": false, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:28:09.866206;34925198000136;MUNICIPIO DE CUTIAS;municipal;M;3294;MUNICÍPIO DE CUTIAS/AP;Cutias;AP;6;Pregão - Eletrônico;0;2026-07-20T09:44:42;2026-07-20T09:44:37;2026-08-06T09:30:00;1;Divulgada no PNCP;generico;0.0;0.0;;;False;;;False;P07;educativo;Borracha escolar;4016.92.00
34925198000136-1-000008/2026;7751645;CADERNO BROCHURÃO  caderno brochurão com 80 folhas (capa mole).;M;3604.0;UN;unidade;1.0;unidade original ja comparavel (sem conversao);4.94;17803.76;0;1;Em andamento;0;;;;2026-07-20T09:44:42;2026-07-20T09:44:42;ACEITO;P03;educativo;casou regra de identidade do produto P03;v2;sem_registros;"{""numeroItem"": 7751645, ""descricao"": ""CADERNO BROCHURÃO  caderno brochurão com 80 folhas (capa mole)."", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 4.94, ""valorTotal"": 17803.76, ""quantidade"": 3604.0, ""unidadeMedida"": ""UN"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 1, ""situacaoCompraItemNome"": ""Em andamento"", ""tipoBeneficio"": 4, ""tipoBeneficioNome"": ""Sem benefício"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2026-07-20T09:44:42"", ""dataAtualizacao"": ""2026-07-20T09:44:42"", ""temResultado"": false, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:28:09.866206;34925198000136;MUNICIPIO DE CUTIAS;municipal;M;3294;MUNICÍPIO DE CUTIAS/AP;Cutias;AP;6;Pregão - Eletrônico;0;2026-07-20T09:44:42;2026-07-20T09:44:37;2026-08-06T09:30:00;1;Divulgada no PNCP;generico;0.0;0.0;;;False;;;False;P03;educativo;Caderno brochura/brochurao;4820.20.00
34925198000136-1-000008/2026;7751647;CADERNO Universitário  Universitario, capa e contracapa dura personalizadas, 200 folhas, espiralado, embalagem 1.0 unidade.;M;3604.0;UN;unidade;1.0;unidade original ja comparavel (sem conversao);18.79;67719.16;0;1;Em andamento;0;;;;2026-07-20T09:44:42;2026-07-20T09:44:42;ACEITO;P02;educativo;casou regra de identidade do produto P02;v2;sem_registros;"{""numeroItem"": 7751647, ""descricao"": ""CADERNO Universitário  Universitario, capa e contracapa dura personalizadas, 200 folhas, espiralado, embalagem 1.0 unidade."", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 18.79, ""valorTotal"": 67719.16, ""quantidade"": 3604.0, ""unidadeMedida"": ""UN"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 1, ""situacaoCompraItemNome"": ""Em andamento"", ""tipoBeneficio"": 4, ""tipoBeneficioNome"": ""Sem benefício"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2026-07-20T09:44:42"", ""dataAtualizacao"": ""2026-07-20T09:44:42"", ""temResultado"": false, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:28:09.866206;34925198000136;MUNICIPIO DE CUTIAS;municipal;M;3294;MUNICÍPIO DE CUTIAS/AP;Cutias;AP;6;Pregão - Eletrônico;0;2026-07-20T09:44:42;2026-07-20T09:44:37;2026-08-06T09:30:00;1;Divulgada no PNCP;generico;0.0;0.0;;;False;;;False;P02;educativo;Caderno universitario, capa dura, 10+ materias;4820.20.00
34925198000136-1-000008/2026;7751648;CANETA ESFEROGRÁFICA  caneta esferográfica, material: plástico, quantidade cargas: 1 un, material ponta: latão com esfera de tungstênio, tipo escrita: media, cor tinta: vermelha, característica adicionais: material transparente e com orifício lateral.;M;16200.0;UN;unidade;1.0;unidade original ja comparavel (sem conversao);1.05;17010.0;0;1;Em andamento;0;;;;2026-07-20T09:44:42;2026-07-20T09:44:42;ACEITO;P06;educativo;casou regra de identidade do produto P06;v2;sem_registros;"{""numeroItem"": 7751648, ""descricao"": ""CANETA ESFEROGRÁFICA  caneta esferográfica, material: plástico, quantidade cargas: 1 un, material ponta: latão com esfera de tungstênio, tipo escrita: media, cor tinta: vermelha, característica adicionais: material transparente e com orifício lateral."", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 1.05, ""valorTotal"": 17010.0, ""quantidade"": 16200.0, ""unidadeMedida"": ""UN"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 1, ""situacaoCompraItemNome"": ""Em andamento"", ""tipoBeneficio"": 4, ""tipoBeneficioNome"": ""Sem benefício"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2026-07-20T09:44:42"", ""dataAtualizacao"": ""2026-07-20T09:44:42"", ""temResultado"": false, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:28:09.866206;34925198000136;MUNICIPIO DE CUTIAS;municipal;M;3294;MUNICÍPIO DE CUTIAS/AP;Cutias;AP;6;Pregão - Eletrônico;0;2026-07-20T09:44:42;2026-07-20T09:44:37;2026-08-06T09:30:00;1;Divulgada no PNCP;generico;0.0;0.0;;;False;;;False;P06;educativo;Caneta esferografica azul/preta/vermelha;9608.10.00
11762144000100-1-000013/2026;6;CANETA ESFEROGRÁFICA COR TINTA: AZUL, MATERIAL: PLÁSTICO, MATERIAL PONTA: LATÃO COM ESFERA DE TUNGSTÊNIO, QUANTIDADE CARGAS: 1, TIPO ESCRITA: MÉDIA;M;100.0;Caixa 50 UN;Caixa 50 UN;;"unidade nao reconhecida no dicionario; preservada como original";59.87;5987.0;0;1;Em andamento;0;;;;2026-07-21T13:04:12;2026-07-21T13:14:39;ACEITO;P06;educativo;casou regra de identidade do produto P06;v2;sem_registros;"{""numeroItem"": 6, ""descricao"": ""CANETA ESFEROGRÁFICA COR TINTA: AZUL, MATERIAL: PLÁSTICO, MATERIAL PONTA: LATÃO COM ESFERA DE TUNGSTÊNIO, QUANTIDADE CARGAS: 1, TIPO ESCRITA: MÉDIA"", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 59.87, ""valorTotal"": 5987.0, ""quantidade"": 100.0, ""unidadeMedida"": ""Caixa 50 UN"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 1, ""situacaoCompraItemNome"": ""Em andamento"", ""tipoBeneficio"": 1, ""tipoBeneficioNome"": ""Participação exclusiva para ME/EPP"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2026-07-21T13:04:12"", ""dataAtualizacao"": ""2026-07-21T13:14:39"", ""temResultado"": false, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:28:12.637455;11762144000100;DEFENSORIA PUBLICA DO ESTADO;estadual;E;927560;EAP-DEFENSORIA PÚBLICA DO ESTADO DO AMAPÁ;Macapá;AP;6;Pregão - Eletrônico;1;2026-07-21T13:03:59;2026-07-23T08:00:00;2026-08-06T09:30:00;1;Divulgada no PNCP;generico;0.0;0.0;;;False;;;False;P06;educativo;Caneta esferografica azul/preta/vermelha;9608.10.00
11762144000100-1-000013/2026;7;CANETA ESFEROGRÁFICA COR TINTA: PRETA, MATERIAL: PLÁSTICO, MATERIAL PONTA: ESFERA DE TUNGSTÊNIO, QUANTIDADE CARGAS: 1, TIPO ESCRITA: MÉDIA;M;50.0;Caixa 50 UN;Caixa 50 UN;;"unidade nao reconhecida no dicionario; preservada como original";57.18;2859.0;0;1;Em andamento;0;;;;2026-07-21T13:04:15;2026-07-21T13:14:38;ACEITO;P06;educativo;casou regra de identidade do produto P06;v2;sem_registros;"{""numeroItem"": 7, ""descricao"": ""CANETA ESFEROGRÁFICA COR TINTA: PRETA, MATERIAL: PLÁSTICO, MATERIAL PONTA: ESFERA DE TUNGSTÊNIO, QUANTIDADE CARGAS: 1, TIPO ESCRITA: MÉDIA"", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 57.18, ""valorTotal"": 2859.0, ""quantidade"": 50.0, ""unidadeMedida"": ""Caixa 50 UN"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 1, ""situacaoCompraItemNome"": ""Em andamento"", ""tipoBeneficio"": 1, ""tipoBeneficioNome"": ""Participação exclusiva para ME/EPP"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2026-07-21T13:04:15"", ""dataAtualizacao"": ""2026-07-21T13:14:38"", ""temResultado"": false, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:28:12.638455;11762144000100;DEFENSORIA PUBLICA DO ESTADO;estadual;E;927560;EAP-DEFENSORIA PÚBLICA DO ESTADO DO AMAPÁ;Macapá;AP;6;Pregão - Eletrônico;1;2026-07-21T13:03:59;2026-07-23T08:00:00;2026-08-06T09:30:00;1;Divulgada no PNCP;generico;0.0;0.0;;;False;;;False;P06;educativo;Caneta esferografica azul/preta/vermelha;9608.10.00
